        Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,img_url,extracted_flavors,wine_type
8676,Austria,"Tart red cherry notes beckon on the nsoe and lead to a light, slender, translucent body of unpretentious fruit and freshness. This is the sort of easy-drinking, dry wines you absolutely must have in your picnic basket: uncomplicated fruit, freshness and joy.",Classic,88,,Niederösterreich,,,Anne Krebiehl MW,@AnneInVino,Kohl 2014 Classic Zweigelt (Niederösterreich),Zweigelt,Kohl,https://www.wine-searcher.com/images/merchant/72/65/gmaps-m-14-00057265.jpg,"['fruit', 'cherry']",unknown
127915,France,"This wine is structured, firm and has a mineral, tight texture. It also offers plenty of red apples, green plums and a touch of apricot. However, with its nervy edge the wine needs to age; drink from 2017.",Le Charmois Premier Cru,89,40.0,Burgundy,Saint-Aubin,,Roger Voss,@vossroger,Au Pied du Mont Chauve 2012 Le Charmois Premier Cru  (Saint-Aubin),Chardonnay,Au Pied du Mont Chauve,https://cdn.ct-static.com/labels/7585424b-1c53-4e73-adfa-055c3ccc08dd.jpg,"['apple', 'mineral']",white
7326,Spain,"Green, lemony and murky on the nose, this young wine shows that a good vintage in a renowned region doesn't always amount to a good wine. This is a funky, earthy specimen with burnt notes and a grassy aftertaste.",Vall Sanzo,81,13.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Valsanzo 2005 Vall Sanzo  (Ribera del Duero),Tempranillo,Valsanzo,https://images.vivino.com/thumbs/eAHB7KTNSo-Ct5hHwiV1BA_pb_x600.png,"['lemon', 'earth']",unknown
48452,Portugal,"This fruity, unoaked wine is bright with citrus and crisp apple flavors, lightly perfumed from the Verdelho and Cerceal grapes in the blend. It's a refreshing wine that is ready now.",Porca de Murça Reserva Branco,88,20.0,Douro,,,Roger Voss,@vossroger,Real Companhia Velha 2015 Porca de Murça Reserva Branco White (Douro),Portuguese White,Real Companhia Velha,https://portugalgetwine.com/1274-thickbox_default/porca-de-murca-reserva-white-wine.jpg,"['fruit', 'citrus', 'apple', 'oak']",white
87669,US,"This is done in a lightly spicy, lightly toasty style. It's clean and supple, with a mix of apple, peach and melon fruit. Ample acidity keeps it fresh and lively through the finish. It spent six months in a mix of one-third stainless and two-thirds neutral oak.",,88,20.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Lazy River 2014 Pinot Gris,Pinot Gris,Lazy River,https://images.commerce7.com/r-stuart-co/images/medium/12-1674686135096.png,"['fruit', 'apple', 'peach', 'oak']",unknown
84185,Germany,"This starts off with some odd wet wool and fresh tar notes, but quickly rights itself, delivering a medium-bodied mouthful of crisp lime and melon fruit. If possible, give it a quick splash in a decanter before drinking.",Kabinett,88,25.0,Nahe,,,Joe Czerwinski,@JoeCz,Schäfer-Fröhlich 2005 Kabinett Riesling (Nahe),Riesling,Schäfer-Fröhlich,https://cdn.ct-static.com/labels/8a166fc1-23f5-43ab-9ce4-2b3ac0ec0cd5.jpg,"['fruit', 'lime']",white
123887,France,"The base of this wine is Chardonnay with some Pinot Noir added to give color (standard practice in Champagne). The result is a pale-colored wine that's ripe and full of fruit. It has a rich character lifted by the tight, mineral acidity in the aftertaste.",Terroirs Brut Rosé,91,59.0,Champagne,Champagne,,Roger Voss,@vossroger,A.R. Lenoble  NV Terroirs Brut Rosé  (Champagne),Champagne Blend,A.R. Lenoble ,https://ludwigsfinewine.com/cdn/shop/files/Rose-terroir-Mag-15_600x.png?v=1725650556,"['fruit', 'mineral']",sparkling
23764,US,"This vineyard-designated Mourvèdre is nearly 100% varietal with just a small splash of Syrah added. The grape's white pepper, pomegranate and gamy character is on full display here, framed by the refreshing acidity of the vintage.",Alder Ridge Vineyard,88,40.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Apex 2010 Alder Ridge Vineyard Mourvèdre (Horse Heaven Hills),Mourvèdre,Apex,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhG-QWvV29hWogARoEB9grRIaXRuGqvpaf8TZCpzFOYtcBho4PiPNEa-c0iYUOjgZ8Ktn8gNrLtmDOv_6zc8VkPyDMq4Pua0R12-xpKJJgVV4IaSkbhRgIgq6wuc3UjxAIa6H3qmZ6SbOk7/s1600/McKinley_Springs_Chenin10.jpg,['pepper'],unknown
59401,US,"An old-vine field blend of Gewürztraminer, Trousseau Gris and Riesling, this vintage is tiny in production but boldly delicious in flavor and intent. Bright pretty aromatics of honeysuckle meet a balanced layering of creamy white peach, apple and wild vanilla, blessed by supportive acidity.",Compagni Portis,94,30.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Carlisle 2015 Compagni Portis White (Sonoma Valley),White Blend,Carlisle,https://shop.klwines.com/_next/image?url=https%3A%2F%2Fcdn.klwines.com%2Fimages%2Fskus%2Fshiner_white_x.jpg&w=256&q=75,"['apple', 'peach', 'vanilla', 'honey']",white
53523,Italy,"Scents of ripe berry, grilled herb, sunbaked soil, violet and menthol lead on this fragrant red. The savory, straightforward palate offers mature black cherry, sage and a hint of anise alongside lithe tannins. Enjoy through 2018.",,89,18.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Ormanni 2012  Chianti Classico,Red Blend,Ormanni,http://www.searedliving.com/cdn/shop/products/ormanni-chianti-classico-426252.jpg?v=1694566421,"['berry', 'cherry', 'herb']",red
120069,US,"Bristles of lemon-lime acidity lend energy and vibe to this unusually refreshing Gewürztraminer. Perfumed with ripe tropical fruit and voluptuous on the palate, it maintains varietal typicity, but has an irresistible zest that's worth seeking out.",,89,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Standing Stone 2013 Gewürztraminer (Finger Lakes),Gewürztraminer,Standing Stone,https://winecasual.com/wp-content/uploads/2019/11/IMG_4754a.jpg,"['fruit', 'tropical', 'lemon', 'lime']",unknown
21973,Chile,"Montes' first Alpha Malbec is serious and healthy, with rubbery, leathery berry aromas and crusty, dark oak scents. This is full and fairly oaky on the tongue, with herbal black-fruit flavors, raw wood notes, espresso-like bitterness and heat on the finish.",Alpha,88,25.0,Colchagua Valley,,,Michael Schachner,@wineschach,Montes 2010 Alpha Malbec (Colchagua Valley),Malbec,Montes,https://www.luekensliquors.com/wp-content/uploads/2018/09/97971-MONTES-ALPHA-MALBEC.png,"['fruit', 'berry', 'oak', 'herb']",red
27480,US,"Big, hearty fruit flavors and full body without a lot of tannin make this wine appealing and a good match for meaty dishes from carne asada burritos to pot roast. It's probably no coincidence considering the brand name that it has lots of oak flavor, adding vanilla and other spices.",Tievoli,86,24.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Oak Farm 2014 Tievoli Red (Lodi),Red Blend,Oak Farm,"https://www.wine-searcher.com/images/labels/34/45/11643445.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'vanilla', 'oak', 'spice']",red
63557,Germany,"Delicate whiffs of tangerine and lime intensify on the palate of this Spätlese Riesling, complemented by swathes of green herb and pine frond. It's superlight in texture, yet penetrating, showering the palate in sweet-tart grapefruit and Meyer lemon flavors. The finish is crisp and clean.",Graacher Himmelreich Spätlese,90,30.0,Mosel,,,Anna Lee C. Iijima,,Dr. Heidemanns-Bergweiler 2014 Graacher Himmelreich Spätlese Riesling (Mosel),Riesling,Dr. Heidemanns-Bergweiler,https://cdn.ct-static.com/labels/f4886cb6-d1d4-433c-b7a7-6c55d20b7bcb.jpg,"['fruit', 'lemon', 'lime', 'herb']",white
10813,Italy,"This opens with raw oak and toasted hazelnut aromas. The closed, bracing palate lacks fruit richness, offering instead oak-driven spice notes bolstered with astringent tannins.",Colle del Gelso,85,50.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Cascina Saria 2013 Colle del Gelso  (Barbaresco),Nebbiolo,Cascina Saria,https://images.vivino.com/thumbs/wYSGO1qCTQO_KAhy8I_JjA_pb_x600.png,"['fruit', 'oak', 'spice', 'nut']",unknown
117238,Chile,"A bright magenta color and aromas of blueberry juice and wet dog suggest a basic wine that's all about fruit and not much about style or complexity. The palate is lively and juicy, the flavors are vivacious but immature, and the finish falls off fast.",,83,8.0,Colchagua Valley,,,Michael Schachner,@wineschach,Sombras del Sol 2011 Carmenère (Colchagua Valley),Carmenère,Sombras del Sol,https://www.wineenthusiast.com/wp-content/uploads/2023/11/11_23_The-15-Best-Wines-for-Any-Holiday-Gathering_HERO_Wine.com_TotalWine_1920x1280.jpg,"['fruit', 'berry']",unknown
22648,Austria,"Laurenz Moser V makes deliciously fruity Grüner, allowing the ripe character of the grape to dominate. This wine, bright with apple and citrus flavors, is light, breezy and ready to drink. Screwcap.",Friendly,88,20.0,Kamptal,,,Roger Voss,@vossroger,Laurenz V. 2012 Friendly Grüner Veltliner (Kamptal),Grüner Veltliner,Laurenz V.,https://s2.wine.style/images_gen/404/40496/0_0_orig.webp,"['fruit', 'citrus', 'apple']",unknown
5428,US,"This sports a blue label, to differentiate it from the winery's estate bottling. It's dark and toasty, with robust black-cherry fruit, along with strong notes of charcoal, espresso and vanilla. There's nothing subtle here, but should work well with Korean ribs.",Blue Label,88,20.0,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Troon 2013 Blue Label Zinfandel (Applegate Valley),Zinfandel,Troon,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/407537_45BE_DEC22.JPG,"['fruit', 'cherry', 'vanilla']",red
52766,France,"This is a strongly herbal wine. Its acidity and crisp texture give it great lift, bringing out lively fruitiness and a green fruit aftertaste. Drink now.",Château les Jouberts Prestige,86,13.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Les Vignerons de Tutiac 2016 Château les Jouberts Prestige  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Les Vignerons de Tutiac,https://socialvignerons.com/wp-content/uploads/2018/11/2016-Cave-de-Tutiac-Chateau-Les-Jouberts-Cuv%C3%A9e-Prestige-white-wine-Blaye-C%C3%B4tes-de-Bordeaux.jpg,"['fruit', 'herb']",white
46706,France,"This is a really fragrant wine, with white hedgerow flowers that introduce its rich, full body. It has just a touch of sweetness from the ripe pear and quince flavors, although the texture also has a fine edge of minerality. Age for another 1–2 years.",Eichberg Grand Cru,91,35.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Zinck 2009 Eichberg Grand Cru Riesling (Alsace),Riesling,Domaine Zinck,https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/25/e5/a5/gamme-grand-cru-domaine.jpg,"['pear', 'mineral']",white
9351,US,"Aside from hints of dark wild raspberries, this entry-level, second-label wine by Norm Yost doesn't offer overt fruit on the nose, instead showing graphite, dark earth and crushed rocks. Earthy flavors of beet juice and juniper show a slightly sour side, making for an interesting wine, if not completely delicious",,89,26.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,YNOT 2013 Pinot Noir (Santa Barbara County),Pinot Noir,YNOT,https://flyinggoatcellars.com/cdn/shop/collections/fullsizeoutput_65a1_1440x.jpg?v=1565814419,"['fruit', 'earth']",red
67528,Italy,"Subtle aromas of citrus, yellow apple and stone fruit are accented with a whiff of flint. The palate offers lemon zest, grapefruit, white spices and mineral alongside bright acidity. Omniwines Distribution, Astor Wines.",,87,23.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Weingut Niklas 2012 Kerner (Alto Adige),Kerner,Weingut Niklas,https://www.wine-searcher.com/images/labels/32/03/10153203.jpg,"['fruit', 'citrus', 'apple', 'lemon', 'spice', 'mineral']",unknown
3833,France,"Mango aromas and flavors give a sense of the sweetness of the wine. It is rich and full bodied, with spice and pepper notes just hinting at acidity. Keep the wine for 3–5 years.",Brand Grand Cru,93,32.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Ehrhart 2010 Brand Grand Cru Pinot Gris (Alsace),Pinot Gris,Domaine Ehrhart,https://www.vinsetmillesimes.com/123538-home_default/xbott-geyl-alsace-grand-cru-pinot-gris-furstentum-2004.jpg.pagespeed.ic.JrWJ6aJqkL.jpg,"['spice', 'pepper']",unknown
121578,US,"Aromas of crème brûlée, apple, vanilla and spice lead to broad-feeling fruit flavors speckled with barrel accents. It's a very pleasing, well-priced offering of the variety.",Traditions,89,13.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Milbrandt 2015 Traditions Chardonnay (Columbia Valley (WA)),Chardonnay,Milbrandt,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/163965.jpg","['fruit', 'apple', 'vanilla', 'spice']",white
52339,Italy,"Scurati is a balanced and firm wine with a bright, almost crunchy quality to the fruit and easy notes of leather and spice on the close. Pair it with barbecued grilled sausages or hamburgers.",Scurati,87,19.0,Sicily & Sardinia,Sicilia,,,,Ceuso 2008 Scurati Nero d'Avola (Sicilia),Nero d'Avola,Ceuso,https://winestyleonline.com/images_gen/122/12298/0_0_orig.webp,"['fruit', 'spice']",unknown
16432,Austria,"A slightly green edge adheres to the zesty yellow grapefruit notes on the nose, the palate is light-bodied but fizzes with freshness and crunchy acidity. Drink soon.",Ried Steinertal Smaragd,89,39.0,Wachau,,,Anne Krebiehl MW,@AnneInVino,Tegernseerhof 2014 Ried Steinertal Smaragd Riesling (Wachau),Riesling,Tegernseerhof,"https://www.wine-searcher.com/images/labels/51/64/10385164.jpg?width=260&height=260&fit=bounds&canvas=260,260",['fruit'],white
5464,US,"There are some lean, green peppercorn, mint and herb flavors that suggest unripeness. The chilly vintage appears to have taken its toll, despite some well-oaked raspberry and cherry lushness. Drink up.",La Encantada Vineyard,86,50.0,California,Sta. Rita Hills,Central Coast,,,Longoria 2011 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria,"https://www.wine-searcher.com/images/labels/58/29/10345829.jpg?width=260&height=260&fit=bounds&canvas=260,260","['berry', 'pear', 'cherry', 'oak', 'pepper', 'herb']",red
104382,Australia,"A unique blend of spice and blueberry sets this Shiraz apart from the pack, and it pulls away even further due to a lush, creamy texture and long, mouthcoating finish. There's great purity to the fruit, but enough peppery spice for complexity. Drink now–2016.",Single Vineyard,91,25.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Yangarra Estate Vineyard 2006 Single Vineyard Shiraz (McLaren Vale),Shiraz,Yangarra Estate Vineyard,https://ip.prod.freshop.retail.ncrcloud.com/resize?url=https://images.freshop.ncrcloud.com/00784938001123/ed6f431d08ef4e5fa811900a52fb9473_large.png&width=512&type=webp&quality=90,"['fruit', 'berry', 'spice', 'pepper']",unknown
117849,Italy,"Aromas of strawberry, tangerine zest, pastry, aromatic herb and toasted walnut mingle in the glass and follow through to the creamy palate along with ripe red apple and pear. It's beautifully balanced with fresh acidity and a soft, elegant mousse.",Vintage Collection Dosage Zero Noir Riserva,94,,Lombardy,Franciacorta,,Kerin O’Keefe,@kerinokeefe,Ca' del Bosco 2004 Vintage Collection Dosage Zero Noir Riserva Pinot Nero (Franciacorta),Pinot Nero,Ca' del Bosco,https://www.cadelbosco.com/wp-content/uploads/2021/10/Dzn_2.jpg,"['berry', 'apple', 'pear', 'nut', 'herb']",unknown
126721,Italy,"This sparkler opens with a very pale golden color and lively bubbling. But looks can be deceiving because its intense aromas are anything but plain: Sweet floral tones mingle with peach, herbal notes and bee's wax.",Dry Millesimato,86,21.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,,Montesel Renzo 2006 Dry Millesimato  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Montesel Renzo,https://www.wineenthusiast.com/wp-content/uploads/2024/09/09_24_Rose_Champagne_HERO_Wine.com_TotalWine_1920x1280.jpg,"['peach', 'herb', 'floral']",sparkling
